Comment,Time,Polarity,Sentiment,Subjectivity,Offensive?,Emotion
He is trying to have it both ways. The arguing about 'what is a woman' goes down a rabbit hole political wise. If she would have describe a woman than Republicans would have made it a transgender back n forth debate. That's what they wanted.,"2022-03-25
18:29:57",0.0258,neutral,0.32222222222222224,Yes,disappointment
the fact that max got called out for backtracking and couldn't remember what he said 20 seconds ago is funny.,"2022-03-25
18:25:48",0.4404,positive,1.0,Yes,amusement
'You are misrepresenting what I said'....no he did not. You got owned and cannot handle it. What a smug pos. The republicans senators ask irrelevant questions ALL THE TIME in these hearings. The republicans only use these hearings as a political platform on primetime to grandstand and show their base that they sure care about the these noneissues that are SOOOOOOO important to the ignorant rightwingers they need to vote for them.,"2022-03-25
18:24:02",0.7184,positive,0.8314814814814815,Yes,approval
She doesn't play to her base. She does her job based on the law. Something that Republicans will never understand.,"2022-03-25
18:21:52",-0.2584,negative,1.0,No,neutral
I could watch this over and over!,"2022-03-25
18:20:53",0.0,neutral,0.0,No,neutral
This comment section makes me baffled by progressive thinking. You can't define what a woman is and you want to be taken serious in any kind of intellectual context. Its.... mind numbing.,"2022-03-25
18:19:56",0.228,positive,0.6555555555555556,No,desire
The issue with definitions and dictionaries is that language and usage changes. That’s the whole point. The document what they (concepts and words) mean right now. They aren’t meant to be eternal. That’s a whole conversation and etymology.,"2022-03-25
18:19:37",0.09330357142857143,positive,0.5058035714285714,No,approval
"He just can’t physically stop himself from interrupting. He was desperate to not lose control of the show. That much was obvious. And… I did rewind, he totally lied.","2022-03-25
18:15:27",-0.7457,negative,0.5185714285714285,Yes,neutral
Packman is not progressive: rather a centrist.,"2022-03-25
18:15:09",0.0,neutral,0.0,Yes,anger
'The issue of defining woman hotly debated online by Rightwing Social Media as a measure of qualification criteria for Jackson to become a Supreme Justice?????  Hmmmmm.....given their levels of education well below the Harvard entry requirements........!!!!',"2022-03-25
18:13:46",0.8787,positive,0.45833333333333337,No,annoyance
"'What is a woman' was a gotcha question in the context of the nomination hearings.  If you don't know where the question leads to, it is best to bob and weave and avoid it just like Jackson did.  Better to go down that path of 'what, can't answer this question', then to get lead into the rest of the follow on punches.","2022-03-25
18:13:10",0.8126,positive,0.362962962962963,Yes,neutral
Well done David.,"2022-03-25
18:10:55",0.2732,positive,0.0,No,neutral
"Copy and pasted(I’m dyslexic as hell)'Comment from below, don’t fall for sneaky tricks in debates to smear the other speeker''Tronkoop'1 hour ago'At 'https://www.youtube.com/watch?v=dwOSlwtyA_M't=6m28s"">6:28', Michael Knowles says Marsha Blackburn didn’t ask for the biological definition or the dictionary definition. That’s what KJ added. She said “I’m not a biologist” But all Marsha Blackburn asked was “Just tell me what a woman is''After this, Knowles goes on to list any definition that could have been given that would have sufficed as an answer to Blackburn’s question i.e. philosophical, legal, constitutional etc. Knowles was trying to point out to David that Blackburn wasn't asking for the legal definition. He had clearly stopped quoting her at this point. When David jumped on him for it, Knowles quickly tried to clarify that he wasn't saying she said that, just that those were sufficient answers to the question because the question was simply 'What is a woman' and left open to interpretation from there.'''Let's try to understand what people are saying at not call people 'clowns' simply because you don't understand what they are saying.","2022-03-25
18:08:16",0.3071,positive,0.2872619047619048,Yes,confusion
Blackburn said what is a woman. Then said..you can't tell me what a woman is? She did NOT say define or legal,"2022-03-25
18:07:36",0.128,positive,0.2,No,disappointment
"Here's an example of when Pakman says these types of questions are designed to 'back her up into rhetorical corners.' When Michael Knowles defines a woman as 'a female human being, and a female is of or denoting the sex that can bare children and reproduce and produce eggs.' he is demonstrating a position as Pakman describes as being 'dishonest or ignorant.' Some Woman, like men, are born sterile, are they not actually woman? Many woman are in menopause and cannot reproduce, are they not actually woman? Woman are born with all the eggs they will have, they produce eggs like you produce kidneys, are NO woman ACTUALLY woman? Well of course this is all absurd, but it indicates that Knowles is not arguing with reason and therefore should not be taken seriously on this issue. Judge Jackson wants to be considered based on her rulings as they pertain to the merits of actual cases and will not open herself to this type of criticism. This is why she got bipartisan support, including from Sen. Lyndsey Graham, on the apelet court appointment, because she can be taken seriously unlike this guy.","2022-03-25
18:07:24",0.7114,positive,0.3041666666666667,Yes,neutral
"It used to be 'believe all women...', now...they cant define 'what is a woman'.","2022-03-25
18:06:31",0.0,neutral,0.0,No,surprise
"We are in serious trouble, these republicans are going to destroy this country to shove their agenda on people.","2022-03-25
18:03:10",-0.7579,negative,0.2888888888888889,No,neutral
I would like to hear this guy's definition of what a man and woman are. I wish KBJ had said that based on the Bible a woman is a person made from a mans rib. I'd love to have seen the look on Blackburns face. 😆,"2022-03-25
18:02:51",0.8979,positive,0.6,Yes,love
This is coming from the daily wire with Russian sympathizing Hosts such as Ben shapiro who can't even admit hes Jewish.,"2022-03-25
17:58:26",-0.1511,negative,0.125,No,neutral
"Omg the stupid smile when he says 'or not answer' like, yeah whenever sue tried to answer she would get interrupted 4 words in. Just like he kept trying to do to David.","2022-03-25
17:57:53",-0.5571,negative,0.55,Yes,anger
"@'https://www.youtube.com/watch?v=dwOSlwtyA_M't=06m38s"">06:38' Knowles asked exactly that. 'Legal, Constitutional, Philosophical' then gas lights the audience that he didn't'How can he expect people to trust him with that Trumpian disconnect with his own words","2022-03-25
17:57:33",0.5859,positive,0.3625,No,neutral
"Your misrepresenting him, David is so smug! Very good with words but low on good faith. Switch from word games to gotcha moments. How dose a judge decide if convicted who goes to a mens or woman’s prison ? Can you self select?","2022-03-25
17:56:27",0.6141,positive,0.56,Yes,disapproval
"Fantastic! Really, really wonderful David! You are a treasure!","2022-03-25
17:54:02",0.8989,positive,0.95,No,excitement
"The dumbing down of issues is so aggravating. If this guy's definition of a 'woman' is someone who isn't a man, then he really doesn't know how sexist he truly is and his own internal bias on any gender based issue. I'd love to hear this guy's take on someone who is born with both male AND female genitalia...because that does happen more frequently than people know.","2022-03-25
17:52:33",0.5161,positive,0.35061728395061725,Yes,admiration
Look at all the wrong things about this country and all conservatives want to talk about is trans people.,"2022-03-25
17:52:23",-0.4215,negative,0.9,No,neutral
